"Comparison"	"GeneID"	"Symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"Ctrl_Res_Sens"	152137	"CCDC50"	1.05080080251811	5.49773264176267	4.78343143252966	5.47923115826835e-06	0.000950745259080297
"Ctrl_Res_Sens"	2245	"FGD1"	3.13468162422335	0.551320128830653	4.78101497205598	5.53385629671048e-06	0.000950745259080297
"Ctrl_Res_Sens"	284565	"NBPF15"	1.46346181838621	5.73538273029922	4.77296695545565	5.71962309111494e-06	0.000958780727285005
"Ctrl_Res_Sens"	158326	"FREM1"	4.17885209982236	0.397201606795438	4.77271316673732	5.72557846061799e-06	0.000958780727285005
"Ctrl_Res_Sens"	1376	"CPT2"	-1.71557481854466	4.8050741934722	-4.76813668476995	5.83400779006959e-06	0.000964726113185383
"Ctrl_Res_Sens"	9369	"NRXN3"	3.10885492756885	3.94318754696436	4.73759056534942	6.61047406751617e-06	0.00107962915357002
"Ctrl_Res_Sens"	6144	"RPL21"	1.34098927047312	10.9023777580246	4.71216206236479	7.33248828083506e-06	0.00118294496911179
"Ctrl_Res_Sens"	23025	"UNC13A"	6.87233204829795	0.888096481089237	4.70469450145667	7.55866407667987e-06	0.00119924836506995
"Ctrl_Res_Sens"	2331	"FMOD"	4.12787875895789	1.68900602868706	4.70086423815628	7.67728358205597e-06	0.00119924836506995
"Ctrl_Res_Sens"	440119	"FZD10-DT"	4.01931360048336	0.183570989481814	4.69996144399635	7.70550389530167e-06	0.00119924836506995
"Ctrl_Res_Sens"	51575	"ESF1"	1.31820831488078	7.30346568608747	4.68806061640599	8.08704003998639e-06	0.00122933370532106
"Ctrl_Res_Sens"	41	"ASIC1"	2.71458288614661	2.60825193006993	4.68575211286779	8.16314096928491e-06	0.00122933370532106
"Ctrl_Res_Sens"	93349	"SP140L"	-2.47487682513012	4.40879584277434	-4.68531609808431	8.17759211340639e-06	0.00122933370532106
"Ctrl_Res_Sens"	23641	"LDOC1"	3.7954676059717	-1.60241764533346	4.6790962473072	8.38645994418322e-06	0.0012398426755993
"Ctrl_Res_Sens"	84269	"CHCHD5"	2.93464450921767	2.36154382163566	4.67767399693536	8.43494147735557e-06	0.0012398426755993
"Ctrl_Res_Sens"	631	"BFSP1"	3.01630464505867	2.83115311857581	4.67168216864291	8.64218904878229e-06	0.00125634636182792
"Ctrl_Res_Sens"	445582	"POTEE"	-5.4561185580728	1.45577345255036	-4.65496589916622	9.24679604832068e-06	0.00132962896655689
"Ctrl_Res_Sens"	4069	"LYZ"	-7.44014553824543	3.28214664440364	-4.64382848793413	9.67215361907396e-06	0.00137583785190032
"Ctrl_Res_Sens"	8693	"GALNT4"	-1.91628432064843	5.59283110971682	-4.63475159124646	1.00327740470878e-05	0.00141195284966941
"Ctrl_Res_Sens"	10217	"CTDSPL"	1.39867710249595	6.98600742054025	4.63019942738218	1.02184972580216e-05	0.00142242730355021
"Ctrl_Res_Sens"	10562	"OLFM4"	-7.35952234847169	1.82789112141666	-4.62769119552974	1.03222481775509e-05	0.00142242730355021
"Ctrl_Res_Sens"	5906	"RAP1A"	-1.23725474335567	5.5678045134415	-4.62440944296307	1.04595362630051e-05	0.00142648665178654
"Ctrl_Res_Sens"	79027	"ZNF655"	4.51136491947922	2.68068922036712	4.60751270621758	1.11948429698536e-05	0.00150789844743413
"Ctrl_Res_Sens"	6856	"SYPL1"	-1.38075695209439	6.48088584920966	-4.60552758003534	1.12844467681593e-05	0.00150789844743413
"Ctrl_Res_Sens"	9762	"LZTS3"	1.57222870919764	4.2432523546951	4.60075480529406	1.15027279654997e-05	0.00151362100834314
"Ctrl_Res_Sens"	2764	"GMFB"	-1.07997700031946	5.0701821927154	-4.59960102863389	1.15561056650282e-05	0.00151362100834314
"Ctrl_Res_Sens"	57506	"MAVS"	1.37696762403192	6.44893240121011	4.591125637533	1.19556203886298e-05	0.00155059707961945
"Ctrl_Res_Sens"	7358	"UGDH"	-2.03319079975444	5.40926966765455	-4.5748755509133	1.27593200674114e-05	0.00163876742885228
"Ctrl_Res_Sens"	84281	"C2orf88"	-3.91938317768227	1.81215071858215	-4.56085797341295	1.34943791257973e-05	0.00169593933487787
"Ctrl_Res_Sens"	1536	"CYBB"	-3.63220614465971	0.647429777814815	-4.55884334287063	1.36033325526251e-05	0.00169593933487787
"Ctrl_Res_Sens"	10788	"IQGAP2"	-4.02730945859021	4.97062620269928	-4.5587402798136	1.36089291281269e-05	0.00169593933487787
"Ctrl_Res_Sens"	1284	"COL4A2"	1.731275962906	3.65464175324484	4.55675353033568	1.37172506487211e-05	0.00169593933487787
"Ctrl_Res_Sens"	3205	"HOXA9"	3.45117507614893	4.18323509546141	4.54475414922724	1.43894221955932e-05	0.00175092209783427
"Ctrl_Res_Sens"	2762	"GMDS"	-1.60599446229171	6.72239972611753	-4.54410504525292	1.44266768965104e-05	0.00175092209783427
"Ctrl_Res_Sens"	55620	"STAP2"	1.30070007040057	5.9761442079083	4.53828352648302	1.47649922200819e-05	0.00177465777642594
"Ctrl_Res_Sens"	51170	"HSD17B11"	-1.36243444290915	5.27684076851828	-4.53615585649921	1.48905444994542e-05	0.00177465777642594
"Ctrl_Res_Sens"	340542	"BEX5"	4.20635593447056	1.70251403826981	4.52971031381169	1.52772219860924e-05	0.00180448544333943
"Ctrl_Res_Sens"	389421	"LIN28B"	-4.81940536840721	-1.65852495076759	-4.51374393438502	1.62773256618299e-05	0.00190559947947211
"Ctrl_Res_Sens"	23024	"PDZRN3"	4.05970437396154	1.943224385036	4.51105392212154	1.64519349261777e-05	0.00190609675652969
"Ctrl_Res_Sens"	83959	"SLC4A11"	4.30582306917402	2.08586478761187	4.50709724501971	1.67120563621394e-05	0.00190609675652969
"Ctrl_Res_Sens"	100129482	"ZNF37BP"	1.94888882118178	3.60371262923083	4.50707050921131	1.67138274818538e-05	0.00190609675652969
"Ctrl_Res_Sens"	1141	"CHRNB2"	4.82746811608935	-0.803649229572106	4.5003890114343	1.71621771507776e-05	0.00193970480548694
"Ctrl_Res_Sens"	5690	"PSMB2"	-1.20372621115679	6.63801769375417	-4.49834307992709	1.73017739094005e-05	0.00193970480548694
"Ctrl_Res_Sens"	124220	"ZG16B"	3.68634541410073	1.91892099697166	4.48970129522036	1.79036115093818e-05	0.00198697220163265
"Ctrl_Res_Sens"	3757	"KCNH2"	2.51349151486051	2.5786856083185	4.48800936877793	1.80237859396718e-05	0.00198697220163265
"Ctrl_Res_Sens"	8195	"MKKS"	1.06855782256412	5.87654598260151	4.48194716012107	1.84608031204536e-05	0.00201833028496265
"Ctrl_Res_Sens"	7042	"TGFB2"	4.97160980791453	1.42013519339927	4.47787265234092	1.87602609244574e-05	0.0020342581292594
"Ctrl_Res_Sens"	207063	"DHRSX"	1.53158254755578	4.80430048411833	4.4747303071015	1.89944074108639e-05	0.00204290256616519
"Ctrl_Res_Sens"	10371	"SEMA3A"	2.12284918537274	5.74666929304805	4.46417177625068	1.98020085291943e-05	0.00211258686155413
"Ctrl_Res_Sens"	7025	"NR2F1"	3.44720678464389	0.683736064996949	4.4597265850256	2.01518400495074e-05	0.00213270953611947
"Ctrl_Res_Sens"	221883	"HOXA11-AS"	3.7010732473676	1.39055391502625	4.44449851004275	2.13960727725818e-05	0.00224641783101972
"Ctrl_Res_Sens"	6812	"STXBP1"	2.36573311224114	2.84750742669537	4.44007244518445	2.17714049419692e-05	0.00226393609684071
"Ctrl_Res_Sens"	4784	"NFIX"	1.49050859208917	6.61164355453618	4.43851252755561	2.19051946780264e-05	0.00226393609684071
"Ctrl_Res_Sens"	64788	"LMF1"	3.23285360888815	1.14450111107603	4.43587465833222	2.21332444174751e-05	0.00226977279378898
"Ctrl_Res_Sens"	293	"SLC25A6"	1.55335726603753	8.68083754996883	4.4219084336369	2.33793455869369e-05	0.00237911817515068
"Ctrl_Res_Sens"	25923	"ATL3"	-2.30106581583993	3.29938304483866	-4.41960604265484	2.35911643707219e-05	0.0023823474309945
"Ctrl_Res_Sens"	1066	"CES1"	4.68335554934185	2.49213943062073	4.4174449220272	2.37916698660393e-05	0.00238439394437753
"Ctrl_Res_Sens"	22921	"MSRB2"	1.41400066799901	6.17678527614938	4.40846408643654	2.46426481224885e-05	0.00245110971437895
"Ctrl_Res_Sens"	84842	"HPDL"	-2.80981645332813	3.2206448145918	-4.3903743029326	2.64467388464894e-05	0.00259688304718713
"Ctrl_Res_Sens"	65125	"WNK1"	1.05124491190729	7.32383186111117	4.38985069378129	2.65008096885829e-05	0.00259688304718713
"Ctrl_Res_Sens"	80000	"GREB1L"	3.6864655695959	0.917372346259434	4.38654140125668	2.68450194839305e-05	0.00261127031435968
"Ctrl_Res_Sens"	55970	"GNG12"	-1.5335659004398	5.60653035129164	-4.38391217039459	2.71215624972837e-05	0.00261891350566837
"Ctrl_Res_Sens"	4678	"NASP"	-1.57383121326999	7.80084816728425	-4.37281162676654	2.83196920404381e-05	0.00271479134784751
"Ctrl_Res_Sens"	51527	"GSKIP"	-1.41641497985117	4.64152319874954	-4.36915821210729	2.87250609414506e-05	0.00273384051219029
"Ctrl_Res_Sens"	65982	"ZSCAN18"	3.51459984147385	0.991818634937396	4.36614258415974	2.90638709371916e-05	0.00274632820448649
"Ctrl_Res_Sens"	827	"CAPN6"	4.38925896410978	0.0860287038764259	4.36393982650686	2.93137842778107e-05	0.00274791191408525
"Ctrl_Res_Sens"	11098	"PRSS23"	1.68663692919372	8.8431546690099	4.36234454064734	2.94960686219748e-05	0.00274791191408525
"Ctrl_Res_Sens"	56994	"CHPT1"	-1.70983306228665	5.3989809603697	-4.35730283956382	3.00793641556897e-05	0.00278265670220712
"Ctrl_Res_Sens"	25893	"TRIM58"	-3.93711741750045	0.116533657627045	-4.33545767521563	3.27376554567748e-05	0.00300698442257525
"Ctrl_Res_Sens"	3002	"GZMB"	4.20750333329936	3.14405378537873	4.33285040717931	3.30696482174183e-05	0.00300698442257525
"Ctrl_Res_Sens"	3753	"KCNE1"	5.67897669001322	-0.82755830917672	4.33194135836491	3.31861611381046e-05	0.00300698442257525
"Ctrl_Res_Sens"	2787	"GNG5"	-1.28175239596428	7.2309458491895	-4.3178694198135	3.50409799515691e-05	0.00315344982162794
"Ctrl_Res_Sens"	55328	"RNLS"	-3.20433892555429	1.41072277051133	-4.31387995006879	3.5584735430428e-05	0.00317029383718772
"Ctrl_Res_Sens"	1745	"DLX1"	4.39305910863981	0.392465600157228	4.31203059004095	3.58395458550297e-05	0.00317029383718772
"Ctrl_Res_Sens"	6998	"TDGF1P3"	2.53856740457656	3.09732543164585	4.31125384113382	3.59470916606061e-05	0.00317029383718772
"Ctrl_Res_Sens"	79884	"MAP9"	-4.74454522468506	1.07334073291267	-4.30515575936316	3.68022700079676e-05	0.00322422006579737
"Ctrl_Res_Sens"	6234	"RPS28"	1.44892358947854	11.4895696548326	4.30312455571119	3.7091443286616e-05	0.0032281756792016
"Ctrl_Res_Sens"	50804	"MYEF2"	2.97135202859019	3.61500949244381	4.29933836749253	3.76363137136298e-05	0.00325418819684711
"Ctrl_Res_Sens"	728192	"LINC00460"	3.76886921743225	0.677355523758636	4.28451898893579	3.98439880340364e-05	0.00342180401861267
"Ctrl_Res_Sens"	3207	"HOXA11"	3.6506031493409	2.61391509943426	4.27979617776965	4.05733663447569e-05	0.00344067348317172
"Ctrl_Res_Sens"	9479	"MAPK8IP1"	3.44252612857685	0.217993846384708	4.25890006911654	4.39575241798971e-05	0.00368046890744214
"Ctrl_Res_Sens"	10439	"OLFM1"	3.94009101961209	0.48845206337419	4.2556842065812	4.45018640945578e-05	0.00370261106985475
"Ctrl_Res_Sens"	9804	"TOMM20"	1.05317099321118	7.86506956529186	4.2515210174128	4.52161883008858e-05	0.00373853096895261
"Ctrl_Res_Sens"	5026	"P2RX5"	2.30688821607501	2.78120994929282	4.24652516313839	4.60879394926354e-05	0.00378694007172717
"Ctrl_Res_Sens"	586	"BCAT1"	4.90364004756744	-0.519492772695832	4.24053146772162	4.71551391762552e-05	0.00385071195162148
"Ctrl_Res_Sens"	221710	"SMIM13"	-1.3215337166762	3.89232415455098	-4.23719150008557	4.7760098301187e-05	0.00386915780903349
"Ctrl_Res_Sens"	83593	"RASSF5"	3.17436393035665	1.46072374467851	4.23606412845587	4.79659748039528e-05	0.00386915780903349
"Ctrl_Res_Sens"	5800	"PTPRO"	3.73182229980225	4.42532711927554	4.23274915776325	4.85762961951269e-05	0.00389464134766869
"Ctrl_Res_Sens"	57489	"ODF2L"	-1.36807452906037	5.16353482935234	-4.22469516799184	5.00903743155462e-05	0.00399184073385759
"Ctrl_Res_Sens"	653269	"POTEI"	-4.8289433502723	1.2455218529263	-4.21330159649453	5.23099272453705e-05	0.00411943884056678
"Ctrl_Res_Sens"	8880	"FUBP1"	-1.11608159081778	7.37599144309154	-4.21260681277646	5.24482896977287e-05	0.00411943884056678
"Ctrl_Res_Sens"	214	"ALCAM"	1.59842683857609	7.15468882805302	4.21079062085964	5.28116373632155e-05	0.00411943884056678
"Ctrl_Res_Sens"	8932	"MBD2"	-1.03544308547908	6.50217959645504	-4.21016639355135	5.29370778514137e-05	0.00411943884056678
"Ctrl_Res_Sens"	728378	"POTEF"	-5.03811032128522	1.93712080265682	-4.20411438185206	5.41681813764757e-05	0.00417376184905023
"Ctrl_Res_Sens"	1813	"DRD2"	3.49998436921764	1.18822004265139	4.20363841548977	5.42661605591231e-05	0.00417376184905023
"Ctrl_Res_Sens"	8455	"ATRN"	1.77427953286746	3.58853258926034	4.19633702536184	5.57906775810416e-05	0.00424484518670042
"Ctrl_Res_Sens"	7157	"TP53"	-3.08101458540429	3.05085530215478	-4.19461781064946	5.61555839244544e-05	0.00424504125563775
"Ctrl_Res_Sens"	54474	"KRT20"	-2.65777368479914	6.69534812008195	-4.18848749560471	5.74755026202639e-05	0.00432013309183791
"Ctrl_Res_Sens"	2169	"FABP2"	-5.90104075978603	0.632220205855753	-4.18583345400613	5.80561391532372e-05	0.00433912240032867
"Ctrl_Res_Sens"	771	"CA12"	-2.8631862784605	5.27495682653542	-4.17085680043361	6.14396871420224e-05	0.00456621135506638
"Ctrl_Res_Sens"	6666	"SOX12"	1.39061985282647	5.20959439119102	4.15726018056905	6.46747311192582e-05	0.00477978780992551
"Ctrl_Res_Sens"	10443	"N4BP2L2"	1.26011533672487	6.79413675405315	4.14645075027239	6.73626219340776e-05	0.0049290323981818
"Ctrl_Res_Sens"	7407	"VARS"	-1.0922823167931	5.2808907028206	-4.14614838779443	6.74393275433447e-05	0.0049290323981818
"Ctrl_Res_Sens"	100289410	"MCF2L-AS1"	3.05794084392605	2.37872728052218	4.14445101812762	6.78714870654146e-05	0.004933362101035
"Ctrl_Res_Sens"	8470	"SORBS2"	2.88833963700841	3.04537557833326	4.13985204449125	6.90558020450097e-05	0.00499201751504609
"Ctrl_Res_Sens"	10529	"NEBL"	1.17838971773571	6.33297487809401	4.1354219434325	7.02153563266351e-05	0.00504718283830384
"Ctrl_Res_Sens"	5629	"PROX1"	2.47666424521434	4.03058979385214	4.13403589642466	7.05819657635657e-05	0.00504718283830384
"Ctrl_Res_Sens"	57016	"AKR1B10"	-4.59686788117663	3.84954912996812	-4.13191022235823	7.11477754354002e-05	0.00505304283097709
"Ctrl_Res_Sens"	7188	"TRAF5"	1.7905369594111	4.99609532437684	4.13086401498697	7.14278486199045e-05	0.00505304283097709
"Ctrl_Res_Sens"	64834	"ELOVL1"	-1.19668820206183	4.44598957681811	-4.1275429857898	7.23239213889088e-05	0.00506919549550827
"Ctrl_Res_Sens"	26135	"SERBP1"	-1.0305880825329	9.35630335571397	-4.11907723758807	7.46571570400976e-05	0.00519810279201816
"Ctrl_Res_Sens"	55008	"HERC6"	-3.87818239938355	1.26417537299118	-4.11210312812124	7.66333336207547e-05	0.00528011651285919
"Ctrl_Res_Sens"	643911	"CRNDE"	2.89623433848501	2.71271874909629	4.10943637473402	7.74021555646679e-05	0.0053054565594041
"Ctrl_Res_Sens"	54097	"FAM3B"	2.58239394086207	3.41477773027858	4.1080385975655	7.78080808725635e-05	0.00530578918486156
"Ctrl_Res_Sens"	5345	"SERPINF2"	2.94199901706793	1.57554562028978	4.10463633932265	7.8804668552863e-05	0.0053461895399273
"Ctrl_Res_Sens"	4143	"MAT1A"	3.0649890818087	0.413093452090318	4.09241695516278	8.24858047449659e-05	0.00554499814696379
"Ctrl_Res_Sens"	56341	"PRMT8"	3.61097457710718	-1.5688805094338	4.09101730113073	8.29178237828059e-05	0.00554499814696379
"Ctrl_Res_Sens"	196051	"PLPP4"	3.86234700712563	-1.21793170930303	4.09077562215163	8.2992639889548e-05	0.00554499814696379
"Ctrl_Res_Sens"	3202	"HOXA5"	3.75548640743039	1.56165660545067	4.07781333640663	8.71014910795376e-05	0.00576351780554777
"Ctrl_Res_Sens"	170622	"COMMD6"	1.24106866155038	7.4571987223243	4.07771129985457	8.71345952913715e-05	0.00576351780554777
"Ctrl_Res_Sens"	7102	"TSPAN7"	-3.37278012568686	1.29844990122389	-4.0760224635948	8.76842661720278e-05	0.0057710206825361
"Ctrl_Res_Sens"	57343	"ZNF304"	3.83060464401188	-0.542596089234777	4.073687841226	8.84495946505982e-05	0.00579257271105328
"Ctrl_Res_Sens"	8728	"ADAM19"	2.6446554185583	3.30698396764309	4.05792951427098	9.3785278904979e-05	0.0061117510080491
"Ctrl_Res_Sens"	3200	"HOXA3"	1.9360953343657	3.39784273252422	4.05183219898098	9.59313730906715e-05	0.0062209614441985
"Ctrl_Res_Sens"	23057	"NMNAT2"	6.1681857898066	1.61503208755053	4.04772505466072	9.74033931457727e-05	0.00628560725817282
"Ctrl_Res_Sens"	3206	"HOXA10"	2.97257089781296	4.52311212817901	4.02942025044315	0.000104230901098566	0.00660797557656296
"Ctrl_Res_Sens"	6616	"SNAP25"	5.58200027513382	-0.0809569222000411	4.02932794011429	0.00010426646527757	0.00660797557656296
"Ctrl_Res_Sens"	3960	"LGALS4"	-1.84689761470264	8.10173907459766	-4.02898958176457	0.000104396923085771	0.00660797557656296
"Ctrl_Res_Sens"	800	"CALD1"	4.41245502777931	0.803213640161726	4.02752763203025	0.000104962391289667	0.00661213083033812
"Ctrl_Res_Sens"	9545	"RAB3D"	1.48251323654662	4.97498951939021	4.02379215906723	0.000106420576773272	0.00665892265170405
"Ctrl_Res_Sens"	25941	"TPGS2"	-3.73744990915948	2.5711723480283	-4.02305176426142	0.000106711890706876	0.00665892265170405
"Ctrl_Res_Sens"	10129	"FRY"	3.66386723609705	-0.0486935374435291	4.02070750288495	0.000107639298003674	0.00668525949901694
"Ctrl_Res_Sens"	6629	"SNRPB2"	1.06012806077818	8.03112776609011	4.01858225915293	0.000108486719233529	0.0067064056483194
"Ctrl_Res_Sens"	11069	"RAPGEF4"	3.82357381968277	0.0230762873188423	4.01512990594254	0.000109876931814488	0.00674103014535085
"Ctrl_Res_Sens"	84419	"C15orf48"	-4.15067880235772	5.15409666193752	-4.0146637308479	0.000110065954448241	0.00674103014535085
"Ctrl_Res_Sens"	533	"ATP6V0B"	-1.01206869874674	7.09637756821895	-4.01140605959196	0.000111395567736928	0.00677345022972235
"Ctrl_Res_Sens"	55691	"FRMD4A"	2.58377677101094	2.16985476496432	4.01054028534003	0.000111751507572049	0.00677345022972235
"Ctrl_Res_Sens"	55859	"BEX1"	7.6071000037674	1.0233840548633	4.00961928059858	0.00011213134781988	0.00677345022972235
"Ctrl_Res_Sens"	29945	"ANAPC4"	-1.10887759235326	4.66876894362507	-4.00730345310301	0.000113091903152418	0.00678470751153272
"Ctrl_Res_Sens"	10465	"PPIH"	-1.29170295392458	5.54038617177492	-4.00670012572308	0.000113343439417094	0.00678470751153272
"Ctrl_Res_Sens"	27022	"FOXD3"	3.83531818997249	-1.47421297918024	3.99509049626418	0.00011828914074645	0.00701725131360892
"Ctrl_Res_Sens"	4200	"ME2"	-1.33538821197262	4.12608163369024	-3.99252601147474	0.000119409097948231	0.00704428621640469
"Ctrl_Res_Sens"	6493	"SIM2"	1.45743204075117	4.18258838426022	3.99161396811894	0.000119809841914813	0.00704428621640469
"Ctrl_Res_Sens"	375061	"FAM89A"	1.28487085939847	4.95847819635574	3.98800768407681	0.000121407039681309	0.00704472049087853
"Ctrl_Res_Sens"	1938	"EEF2"	1.15580300631849	10.3555971758362	3.98697438500848	0.000121868418763985	0.00704472049087853
"Ctrl_Res_Sens"	115749	"C12orf56"	-4.00915014800174	-1.38144378494114	-3.98620643705085	0.000122212400821898	0.00704472049087853
"Ctrl_Res_Sens"	23102	"TBC1D2B"	1.29218757626134	3.97419523025113	3.98596120648589	0.000122322440738562	0.00704472049087853
"Ctrl_Res_Sens"	9076	"CLDN1"	1.90355498912222	5.71488689463477	3.98552866512111	0.000122516761660997	0.00704472049087853
"Ctrl_Res_Sens"	283635	"FAM177A1"	-1.10073597546758	6.78832232961346	-3.97988119245085	0.000125081140669155	0.00713232073238037
"Ctrl_Res_Sens"	216	"ALDH1A1"	-2.58680971181255	6.958709578568	-3.97538419826597	0.000127159718766858	0.00721972497668139
"Ctrl_Res_Sens"	283177	"LOC283177"	3.72996144120539	0.623560896196174	3.97341793510989	0.000128078889037943	0.00724083599608097
"Ctrl_Res_Sens"	1975	"EIF4B"	1.09787692164035	8.69214174321858	3.97034926063256	0.000129526100861823	0.00728596861650609
"Ctrl_Res_Sens"	201895	"SMIM14"	-2.16711759813304	5.1808986202844	-3.96669282367874	0.000131270908052513	0.00728596861650609
"Ctrl_Res_Sens"	23576	"DDAH1"	-1.33900406058595	6.07306999708567	-3.96626482777501	0.00013147660434749	0.00728596861650609
"Ctrl_Res_Sens"	1601	"DAB2"	-2.18110994299372	6.75732600440125	-3.96609406259401	0.000131558760583373	0.00728596861650609
"Ctrl_Res_Sens"	7074	"TIAM1"	-5.85920972892182	0.969094858709393	-3.96594399403404	0.000131631000026076	0.00728596861650609
"Ctrl_Res_Sens"	440603	"BCL2L15"	-2.11469934729558	6.22544507973387	-3.96465580877862	0.000132252662507674	0.00728663464424706
"Ctrl_Res_Sens"	57717	"PCDHB16"	3.09483586253516	-0.131639012731302	3.96364042888796	0.000132744648065881	0.00728663464424706
"Ctrl_Res_Sens"	57107	"PDSS2"	-1.27222700799966	5.29378594873653	-3.96247528247293	0.000133311354665024	0.0072875037638992
"Ctrl_Res_Sens"	55968	"NSFL1C"	1.05644112514522	5.84549148599868	3.95815598027793	0.000135432416595748	0.00737298534627635
"Ctrl_Res_Sens"	113402	"SFT2D1"	-1.84173968731443	3.86223619460611	-3.95154840103677	0.000138739657551201	0.00752207758092145
"Ctrl_Res_Sens"	79847	"MFSD13A"	1.99986206274151	2.68695934258389	3.94524317610729	0.000141967373331393	0.00763627799771544
"Ctrl_Res_Sens"	221656	"KDM1B"	-1.40565273801306	4.53708607066525	-3.94517920990143	0.000142000482836042	0.00763627799771544
"Ctrl_Res_Sens"	63928	"CHP2"	-6.16643177350158	1.50023834773905	-3.93735787902234	0.000146104917304741	0.00777490746311493
"Ctrl_Res_Sens"	11189	"CELF3"	4.47251009304722	1.20422848030131	3.93679157578437	0.000146406455053574	0.00777490746311493
"Ctrl_Res_Sens"	23639	"LRRC6"	-2.03549666726566	4.18402131384514	-3.93581239951771	0.000146929236206723	0.00777490746311493
"Ctrl_Res_Sens"	393	"ARHGAP4"	-2.04634314759467	2.33346155354527	-3.93274096517906	0.0001485806577104	0.00783097020259315
"Ctrl_Res_Sens"	26292	"MYCBP"	-1.20004387040341	5.67821615679458	-3.92852835741384	0.00015087449060343	0.00791819720268859
"Ctrl_Res_Sens"	6657	"SOX2"	4.47830448156191	-1.12302896461058	3.92712901122622	0.000151643907311818	0.00791819720268859
"Ctrl_Res_Sens"	114112	"TXNRD3"	1.25602833935554	3.29999758637421	3.92642701590354	0.000152031301646602	0.00791819720268859
"Ctrl_Res_Sens"	112616	"CMTM7"	1.83400901624277	4.23627688358771	3.92388158967606	0.000153443925039285	0.00796043013468509
"Ctrl_Res_Sens"	54453	"RIN2"	1.63288776492922	5.88206870651569	3.91490520099131	0.000158526146205389	0.0081284588688027
"Ctrl_Res_Sens"	26762	"HAVCR1"	-4.15647858627609	-0.614249563360199	-3.91273575853231	0.000159778316127121	0.00816103221639258
"Ctrl_Res_Sens"	79746	"ECHDC3"	-3.92189084753272	0.123419585753613	-3.90746869588128	0.000162857769716131	0.00824506862001396
"Ctrl_Res_Sens"	112885	"PHF21B"	3.23653709978272	-1.65541769136174	3.90700644966492	0.000163130713566193	0.00824506862001396
"Ctrl_Res_Sens"	10331	"B3GNT3"	1.21544698673391	5.46089325485949	3.90673133397668	0.000163293368995665	0.00824506862001396
"Ctrl_Res_Sens"	51156	"SERPINA10"	3.35682949075312	-1.26151479051065	3.90230493347069	0.000165931733569897	0.00834642929047974
"Ctrl_Res_Sens"	51754	"TMEM8B"	2.07512362310038	3.68942546341579	3.89946225603148	0.000167647504071826	0.00835570246135145
"Ctrl_Res_Sens"	140467	"ZNF358"	1.45652972009034	3.95957181548801	3.89843497746436	0.000168271696193953	0.00835570246135145
"Ctrl_Res_Sens"	10491	"CRTAP"	1.02916079557809	6.94688221160761	3.89782632329867	0.000168642569898015	0.00835570246135145
"Ctrl_Res_Sens"	6342	"SCP2"	-1.24982144866748	6.85206231818373	-3.89238619381566	0.000171992226253478	0.00848987000413156
"Ctrl_Res_Sens"	6563	"SLC14A1"	4.69296836809001	-0.431129456964565	3.89064759174321	0.000173076048799704	0.0085116098497074
"Ctrl_Res_Sens"	100288142	"NBPF20"	1.32649352946593	5.31962525835122	3.88582173080998	0.000176118658777086	0.00859870521876644
"Ctrl_Res_Sens"	26523	"AGO1"	-1.08073890114345	4.10744355425664	-3.88577710010432	0.000176147034113365	0.00859870521876644
"Ctrl_Res_Sens"	55225	"RAVER2"	-1.21773610092458	4.24091306431351	-3.88426452647303	0.000177111280087705	0.00861398942750089
"Ctrl_Res_Sens"	10625	"IVNS1ABP"	1.38050167836326	6.19356885496356	3.88067299984106	0.000179421031413076	0.00868813384360654
"Ctrl_Res_Sens"	2153	"F5"	4.4555395001216	1.34973064327057	3.87985784032357	0.000179949253393922	0.00868813384360654
"Ctrl_Res_Sens"	5169	"ENPP3"	3.32779022400027	2.30934524652803	3.8768976902559	0.000181879918274024	0.00874941614126207
"Ctrl_Res_Sens"	34	"ACADM"	-1.56722403041917	5.10325049050957	-3.87239798884776	0.000184852567879789	0.00886019790029611
"Ctrl_Res_Sens"	84879	"MFSD2A"	-2.01554275506663	3.75228603317686	-3.86487423850103	0.000189926700951909	0.00903791484493813
"Ctrl_Res_Sens"	395	"ARHGAP6"	3.01758595712191	1.69925685945995	3.86137282025453	0.000192333110382655	0.0090901162588544
"Ctrl_Res_Sens"	3915	"LAMC1"	1.05431108706955	6.53798533090291	3.86127904689056	0.000192397955437239	0.0090901162588544
"Ctrl_Res_Sens"	1040	"CDS1"	-1.17364511507978	6.02540752233001	-3.85580538006115	0.000196219343962787	0.00923767153481748
"Ctrl_Res_Sens"	55251	"PCMTD2"	1.2775645943823	5.43205190691279	3.85102302826032	0.000199617180843565	0.00935714156418817
"Ctrl_Res_Sens"	8503	"PIK3R3"	-2.18029551155512	4.59305359797813	-3.85024996550239	0.000200171673041443	0.00935714156418817
"Ctrl_Res_Sens"	3169	"FOXA1"	-3.20240135976802	2.57514113373968	-3.84585721510186	0.0002033504042777	0.00947226231756935
"Ctrl_Res_Sens"	10050	"SLC17A4"	-5.31667175535058	0.587666154027502	-3.84259134696387	0.000205744784261057	0.00953873537828355
"Ctrl_Res_Sens"	4311	"MME"	3.98913414748468	4.20926229108329	3.84194809295584	0.0002062195417786	0.00953873537828355
"Ctrl_Res_Sens"	120071	"LARGE2"	2.09464956160194	3.99449021102288	3.83866514416046	0.000208658834967681	0.00958454072148423
